"","ZIP.CODE","ENCOD_ZIP.CODE","BOROUGH","ENCOD_BOROUGH","LOT","BLOCK","NEIGHBORHOOD","ENCOD_NEIGHBORHOOD","BUILDING.CLASS.CATEGORY","ENCOD_BUILDING.CLASS.CATEGORY"
"186","10458",5.63343909350247,"Bronx",5.61804809671209,32,3293,"FORDHAM",5.61278385671974," THREE FAMILY DWELLINGS                  ",5.88930170250631
"187","10458",5.63343909350247,"Bronx",5.61804809671209,49,3286,"FORDHAM",5.61278385671974," TWO FAMILY DWELLINGS                    ",5.81291335664286
"188","10458",5.63343909350247,"Bronx",5.61804809671209,1004,3103,"BELMONT",5.65321251377534,"CONDO",5.88366143515362
"189","10458",5.63343909350247,"Bronx",5.61804809671209,69,3313,"BEDFORD PARK/NORWOOD",5.60745502321467,"COOP",5.60745502321467
"190","10459",5.62838893005031,"Bronx",5.61804809671209,32,2971,"MORRISANIA/LONGWOOD",5.57978359661681," ONE FAMILY DWELLINGS                    ",5.69897000433602
"191","10459",5.62838893005031,"Bronx",5.61804809671209,31,2994,"MORRISANIA/LONGWOOD",5.57978359661681," THREE FAMILY DWELLINGS                  ",5.88930170250631
"192","10459",5.62838893005031,"Bronx",5.61804809671209,115,2993,"MORRISANIA/LONGWOOD",5.57978359661681," TWO FAMILY DWELLINGS                    ",5.81291335664286
"193","10459",5.62838893005031,"Bronx",5.61804809671209,1136,2677,"MORRISANIA/LONGWOOD",5.57978359661681,"CONDO",5.88366143515362
"194","10460",5.64345267648619,"Bronx",5.61804809671209,51,3918,"PARKCHESTER",5.27181676628813," ONE FAMILY DWELLINGS                    ",5.69897000433602
"195","10460",5.64345267648619,"Bronx",5.61804809671209,10,4026,"PARKCHESTER",5.27181676628813," THREE FAMILY DWELLINGS                  ",5.88930170250631
"196","10460",5.64345267648619,"Bronx",5.61804809671209,34,4030,"PARKCHESTER",5.27181676628813," TWO FAMILY DWELLINGS                    ",5.81291335664286
"197","10460",5.64345267648619,"Bronx",5.61804809671209,1010,3125,"EAST TREMONT",5.64345267648619,"CONDO",5.88366143515362
"198","10460",5.64345267648619,"Bronx",5.61804809671209,31,3901,"PARKCHESTER",5.27181676628813,"COOP",5.60745502321467
"199","10461",5.69897000433602,"Bronx",5.61804809671209,29,3976,"WESTCHESTER",5.67669360962487," ONE FAMILY DWELLINGS                    ",5.69897000433602
"200","10461",5.69897000433602,"Bronx",5.61804809671209,51,4000,"WESTCHESTER",5.67669360962487," THREE FAMILY DWELLINGS                  ",5.88930170250631
"201","10461",5.69897000433602,"Bronx",5.61804809671209,5,4080,"WESTCHESTER",5.67669360962487," TWO FAMILY DWELLINGS                    ",5.81291335664286
"202","10461",5.69897000433602,"Bronx",5.61804809671209,1050,4307,"PELHAM PARKWAY SOUTH",5.6414741105041,"CONDO",5.88366143515362
"203","10461",5.69897000433602,"Bronx",5.61804809671209,25,5403,"SCHUYLERVILLE/PELHAM BAY",5.68349148798893,"COOP",5.60745502321467
"204","10462",5.55630250076729,"Bronx",5.61804809671209,51,3971,"WESTCHESTER",5.67669360962487," ONE FAMILY DWELLINGS                    ",5.69897000433602
"205","10462",5.55630250076729,"Bronx",5.61804809671209,32,3972,"WESTCHESTER",5.67669360962487," THREE FAMILY DWELLINGS                  ",5.88930170250631
"206","10462",5.55630250076729,"Bronx",5.61804809671209,51,4062,"WESTCHESTER",5.67669360962487," TWO FAMILY DWELLINGS                    ",5.81291335664286
"207","10462",5.55630250076729,"Bronx",5.61804809671209,1091,3962,"PARKCHESTER",5.27181676628813,"CONDO",5.88366143515362
"208","10462",5.55630250076729,"Bronx",5.61804809671209,15,4317,"PELHAM PARKWAY SOUTH",5.6414741105041,"COOP",5.60745502321467
"209","10463",5.48125495059738,"Bronx",5.61804809671209,519,5748,"RIVERDALE",5.47712125471966," ONE FAMILY DWELLINGS                    ",5.69897000433602
"210","10463",5.48125495059738,"Bronx",5.61804809671209,529,5763,"KINGSBRIDGE/JEROME PARK",5.44715803134222," THREE FAMILY DWELLINGS                  ",5.88930170250631
"211","10463",5.48125495059738,"Bronx",5.61804809671209,414,5791,"RIVERDALE",5.47712125471966," TWO FAMILY DWELLINGS                    ",5.81291335664286
"212","10463",5.48125495059738,"Bronx",5.61804809671209,1002,5771,"RIVERDALE",5.47712125471966,"CONDO",5.88366143515362
"213","10463",5.48125495059738,"Bronx",5.61804809671209,653,5920,"RIVERDALE",5.47712125471966,"COOP",5.60745502321467
"214","10463",5.48125495059738,"Manhattan",5.91115760873998,510,2215,"INWOOD",5.58994960132571," ONE FAMILY DWELLINGS                    ",5.69897000433602
"215","10464",5.67209785793572,"Bronx",5.61804809671209,10,5648,"CITY ISLAND",5.67209785793572," ONE FAMILY DWELLINGS                    ",5.69897000433602
"216","10464",5.67209785793572,"Bronx",5.61804809671209,118,5645,"CITY ISLAND",5.67209785793572," TWO FAMILY DWELLINGS                    ",5.81291335664286
"217","10464",5.67209785793572,"Bronx",5.61804809671209,1011,5644,"CITY ISLAND",5.67209785793572,"CONDO",5.88366143515362
"218","10465",5.67209785793572,"Bronx",5.61804809671209,36,5601,"THROGS NECK",5.65311599316557," ONE FAMILY DWELLINGS                    ",5.69897000433602
"219","10465",5.67209785793572,"Bronx",5.61804809671209,76,5596,"THROGS NECK",5.65311599316557," THREE FAMILY DWELLINGS                  ",5.88930170250631
"220","10465",5.67209785793572,"Bronx",5.61804809671209,46,5601,"THROGS NECK",5.65311599316557," TWO FAMILY DWELLINGS                    ",5.81291335664286
"221","10465",5.67209785793572,"Bronx",5.61804809671209,1010,5606,"THROGS NECK",5.65311599316557,"CONDO",5.88366143515362
"222","10465",5.67209785793572,"Bronx",5.61804809671209,41,5409,"COUNTRY CLUB",5.69897000433602,"COOP",5.60745502321467
"223","10466",5.61278385671974,"Bronx",5.61804809671209,15,4878,"WILLIAMSBRIDGE",5.63397315578967," ONE FAMILY DWELLINGS                    ",5.69897000433602
"224","10466",5.61278385671974,"Bronx",5.61804809671209,41,4875,"WILLIAMSBRIDGE",5.63397315578967," THREE FAMILY DWELLINGS                  ",5.88930170250631
"225","10466",5.61278385671974,"Bronx",5.61804809671209,26,4878,"WILLIAMSBRIDGE",5.63397315578967," TWO FAMILY DWELLINGS                    ",5.81291335664286
"226","10466",5.61278385671974,"Bronx",5.61804809671209,1001,4834,"WILLIAMSBRIDGE",5.63397315578967,"CONDO",5.88366143515362
"227","10466",5.61278385671974,"Bronx",5.61804809671209,11,4845,"WILLIAMSBRIDGE",5.63397315578967,"COOP",5.60745502321467
"228","10467",5.62401791485216,"Bronx",5.61804809671209,11,4677,"WILLIAMSBRIDGE",5.63397315578967," ONE FAMILY DWELLINGS                    ",5.69897000433602
"229","10467",5.62401791485216,"Bronx",5.61804809671209,56,4680,"WILLIAMSBRIDGE",5.63397315578967," THREE FAMILY DWELLINGS                  ",5.88930170250631
"230","10467",5.62401791485216,"Bronx",5.61804809671209,16,4847,"WILLIAMSBRIDGE",5.63397315578967," TWO FAMILY DWELLINGS                    ",5.81291335664286
"231","10467",5.62401791485216,"Bronx",5.61804809671209,1254,4340,"BRONXDALE",5.60097289568675,"CONDO",5.88366143515362
"232","10467",5.62401791485216,"Bronx",5.61804809671209,12,4550,"BRONXDALE",5.60097289568675,"COOP",5.60745502321467
"233","10468",5.50514997831991,"Bronx",5.61804809671209,120,3248,"KINGSBRIDGE/JEROME PARK",5.44715803134222," ONE FAMILY DWELLINGS                    ",5.69897000433602
"234","10468",5.50514997831991,"Bronx",5.61804809671209,139,3250,"KINGSBRIDGE/JEROME PARK",5.44715803134222," THREE FAMILY DWELLINGS                  ",5.88930170250631
"235","10468",5.50514997831991,"Bronx",5.61804809671209,56,3250,"KINGSBRIDGE/JEROME PARK",5.44715803134222," TWO FAMILY DWELLINGS                    ",5.81291335664286
"236","10468",5.50514997831991,"Bronx",5.61804809671209,221,3253,"KINGSBRIDGE/JEROME PARK",5.44715803134222,"COOP",5.60745502321467
"237","10469",5.63848925695464,"Bronx",5.61804809671209,56,4701,"WILLIAMSBRIDGE",5.63397315578967," ONE FAMILY DWELLINGS                    ",5.69897000433602
"238","10469",5.63848925695464,"Bronx",5.61804809671209,6,4699,"WILLIAMSBRIDGE",5.63397315578967," THREE FAMILY DWELLINGS                  ",5.88930170250631
"239","10469",5.63848925695464,"Bronx",5.61804809671209,12,4869,"WILLIAMSBRIDGE",5.63397315578967," TWO FAMILY DWELLINGS                    ",5.81291335664286
"240","10469",5.63848925695464,"Bronx",5.61804809671209,1101,4795,"BAYCHESTER",5.61066016308988,"CONDO",5.88366143515362
"241","10470",5.65561858354122,"Bronx",5.61804809671209,24,3392,"WOODLAWN",5.65801139665711," ONE FAMILY DWELLINGS                    ",5.69897000433602
"242","10470",5.65561858354122,"Bronx",5.61804809671209,85,3398,"WOODLAWN",5.65801139665711," THREE FAMILY DWELLINGS                  ",5.88930170250631
"243","10470",5.65561858354122,"Bronx",5.61804809671209,5,3397,"WOODLAWN",5.65801139665711," TWO FAMILY DWELLINGS                    ",5.81291335664286
"244","10470",5.65561858354122,"Bronx",5.61804809671209,97,3398,"WOODLAWN",5.65801139665711,"COOP",5.60745502321467
"245","10471",5.43534822899463,"Bronx",5.61804809671209,167,5888,"RIVERDALE",5.47712125471966," ONE FAMILY DWELLINGS                    ",5.69897000433602
"246","10471",5.43534822899463,"Bronx",5.61804809671209,1286,5886,"RIVERDALE",5.47712125471966," THREE FAMILY DWELLINGS                  ",5.88930170250631
"247","10471",5.43534822899463,"Bronx",5.61804809671209,1198,5884,"RIVERDALE",5.47712125471966," TWO FAMILY DWELLINGS                    ",5.81291335664286
"248","10471",5.43534822899463,"Bronx",5.61804809671209,1125,5923,"RIVERDALE",5.47712125471966,"CONDO",5.88366143515362
"249","10471",5.43534822899463,"Bronx",5.61804809671209,1294,5802,"VAN CORTLANDT PARK",5.20819958279026,"COOP",5.60745502321467
"250","10472",5.68124123737559,"Bronx",5.61804809671209,48,3871,"SOUNDVIEW",5.5910646070265," ONE FAMILY DWELLINGS                    ",5.69897000433602
"251","10472",5.68124123737559,"Bronx",5.61804809671209,67,3890,"SOUNDVIEW",5.5910646070265," THREE FAMILY DWELLINGS                  ",5.88930170250631
"252","10472",5.68124123737559,"Bronx",5.61804809671209,24,3896,"SOUNDVIEW",5.5910646070265," TWO FAMILY DWELLINGS                    ",5.81291335664286
"253","10472",5.68124123737559,"Bronx",5.61804809671209,13,3794,"CASTLE HILL/UNIONPORT",5.6627106231939,"COOP",5.60745502321467
"254","10473",5.57634135020579,"Bronx",5.61804809671209,56,3651,"SOUNDVIEW",5.5910646070265," ONE FAMILY DWELLINGS                    ",5.69897000433602
"255","10473",5.57634135020579,"Bronx",5.61804809671209,18,3660,"SOUNDVIEW",5.5910646070265," THREE FAMILY DWELLINGS                  ",5.88930170250631
"256","10473",5.57634135020579,"Bronx",5.61804809671209,5,3667,"SOUNDVIEW",5.5910646070265," TWO FAMILY DWELLINGS                    ",5.81291335664286
"257","10473",5.57634135020579,"Bronx",5.61804809671209,1256,3432,"SOUNDVIEW",5.5910646070265,"CONDO",5.88366143515362
"258","10473",5.57634135020579,"Bronx",5.61804809671209,50,3627,"SOUNDVIEW",5.5910646070265,"COOP",5.60745502321467
"259","10474",5.64334048467746,"Bronx",5.61804809671209,282,2765,"HUNTS POINT",5.64334048467746," ONE FAMILY DWELLINGS                    ",5.69897000433602
"260","10474",5.64334048467746,"Bronx",5.61804809671209,47,2766,"HUNTS POINT",5.64334048467746," THREE FAMILY DWELLINGS                  ",5.88930170250631
"261","10474",5.64334048467746,"Bronx",5.61804809671209,133,2766,"HUNTS POINT",5.64334048467746," TWO FAMILY DWELLINGS                    ",5.81291335664286
"262","10475",5.65321251377534,"Bronx",5.61804809671209,32,5259,"BAYCHESTER",5.61066016308988," ONE FAMILY DWELLINGS                    ",5.69897000433602
"263","10475",5.65321251377534,"Bronx",5.61804809671209,241,5263,"BAYCHESTER",5.61066016308988," THREE FAMILY DWELLINGS                  ",5.88930170250631
"264","10475",5.65321251377534,"Bronx",5.61804809671209,37,5653,"BAYCHESTER",5.61066016308988," TWO FAMILY DWELLINGS                    ",5.81291335664286
"265","10475",5.65321251377534,"Bronx",5.61804809671209,16,5259,"BAYCHESTER",5.61066016308988,"COOP",5.60745502321467
"266","10803",5.8668778143375,"Bronx",5.61804809671209,69,5651,"CITY ISLAND-PELHAM STRIP",5.8668778143375," ONE FAMILY DWELLINGS                    ",5.69897000433602
"267","11001",5.73562292914599,"Queens",5.68841982200271,42,8831,"FLORAL PARK",5.72509452108147," ONE FAMILY DWELLINGS                    ",5.69897000433602
"268","11001",5.73562292914599,"Queens",5.68841982200271,33,8819,"FLORAL PARK",5.72509452108147," TWO FAMILY DWELLINGS                    ",5.81291335664286
"269","11004",5.46982201597816,"Queens",5.68841982200271,59,8779,"FLORAL PARK",5.72509452108147," ONE FAMILY DWELLINGS                    ",5.69897000433602
"270","11004",5.46982201597816,"Queens",5.68841982200271,97,8776,"FLORAL PARK",5.72509452108147," THREE FAMILY DWELLINGS                  ",5.88930170250631
"271","11004",5.46982201597816,"Queens",5.68841982200271,67,8535,"GLEN OAKS",5.46982201597816," TWO FAMILY DWELLINGS                    ",5.81291335664286
"272","11004",5.46982201597816,"Queens",5.68841982200271,2,8535,"GLEN OAKS",5.46982201597816,"COOP",5.60745502321467
"273","11005",5.73996751697217,"Queens",5.68841982200271,1,8489,"GLEN OAKS",5.46982201597816,"COOP",5.60745502321467
"274","11040",5.43136376415899,"Queens",5.68841982200271,30,8554,"GLEN OAKS",5.46982201597816," ONE FAMILY DWELLINGS                    ",5.69897000433602
"275","11040",5.43136376415899,"Queens",5.68841982200271,1,8764,"FLORAL PARK",5.72509452108147,"COOP",5.60745502321467
"276","11101",5.99978279845414,"Queens",5.68841982200271,12,231,"SUNNYSIDE",5.5910646070265," ONE FAMILY DWELLINGS                    ",5.69897000433602
"277","11101",5.99978279845414,"Queens",5.68841982200271,11,475,"LONG ISLAND CITY",5.9747324958024," THREE FAMILY DWELLINGS                  ",5.88930170250631
"278","11101",5.99978279845414,"Queens",5.68841982200271,25,227,"SUNNYSIDE",5.5910646070265," TWO FAMILY DWELLINGS                    ",5.81291335664286
"279","11101",5.99978279845414,"Queens",5.68841982200271,1072,438,"LONG ISLAND CITY",5.9747324958024,"CONDO",5.88366143515362
"280","11102",5.8273983542999,"Queens",5.68841982200271,60,1370,"EAST ELMHURST",5.83884909073726," ONE FAMILY DWELLINGS                    ",5.69897000433602
"281","11102",5.8273983542999,"Queens",5.68841982200271,39,900,"ASTORIA",5.87214649156134," THREE FAMILY DWELLINGS                  ",5.88930170250631
"282","11102",5.8273983542999,"Queens",5.68841982200271,52,901,"ASTORIA",5.87214649156134," TWO FAMILY DWELLINGS                    ",5.81291335664286
"283","11102",5.8273983542999,"Queens",5.68841982200271,1008,4259,"COLLEGE POINT",5.83884909073726,"CONDO",5.88366143515362
"284","11102",5.8273983542999,"Queens",5.68841982200271,1,890,"ASTORIA",5.87214649156134,"COOP",5.60745502321467
"285","11103",5.95424250943933,"Queens",5.68841982200271,239,741,"ASTORIA",5.87214649156134," ONE FAMILY DWELLINGS                    ",5.69897000433602
"286","11103",5.95424250943933,"Queens",5.68841982200271,28,836,"ASTORIA",5.87214649156134," THREE FAMILY DWELLINGS                  ",5.88930170250631
