"","NEIGHBORHOOD","SALE.DATE","SALE.PRICE","YearMonth"
"14828","BROOKLYN HEIGHTS",2017-01-11,1700000,2017-01-01
"14829","BROOKLYN HEIGHTS",2016-09-06,375000,2016-09-01
"14830","BROOKLYN HEIGHTS",2017-07-21,610000,2017-07-01
"14831","BROOKLYN HEIGHTS",2016-12-02,1180000,2016-12-01
"14832","BROOKLYN HEIGHTS",2017-03-13,504963,2017-03-01
"14833","BROOKLYN HEIGHTS",2016-10-07,1139000,2016-10-01
"14834","BROOKLYN HEIGHTS",2016-10-05,1150000,2016-10-01
"14835","BROOKLYN HEIGHTS",2017-07-20,1550000,2017-07-01
"14836","BROOKLYN HEIGHTS",2017-04-11,975000,2017-04-01
"14837","BROOKLYN HEIGHTS",2017-05-22,1300000,2017-05-01
"14838","BROOKLYN HEIGHTS",2017-08-04,1675000,2017-08-01
"14839","BROOKLYN HEIGHTS",2016-09-22,631000,2016-09-01
"14840","BROOKLYN HEIGHTS",2017-08-21,1550000,2017-08-01
"14841","BROOKLYN HEIGHTS",2017-02-17,475000,2017-02-01
"14842","BROOKLYN HEIGHTS",2017-07-20,1520000,2017-07-01
"14843","BROOKLYN HEIGHTS",2017-06-19,1325000,2017-06-01
"14844","BROOKLYN HEIGHTS",2017-08-14,994999.999999999,2017-08-01
"14845","BROOKLYN HEIGHTS",2017-02-17,764999.999999999,2017-02-01
"14846","BROOKLYN HEIGHTS",2017-04-19,815000,2017-04-01
"14847","BROOKLYN HEIGHTS",2017-06-27,477000,2017-06-01
"14848","BROOKLYN HEIGHTS",2017-06-29,810000,2017-06-01
"14849","BROOKLYN HEIGHTS",2016-09-29,599000,2016-09-01
"14850","BROOKLYN HEIGHTS",2016-10-13,601000,2016-10-01
"14851","BROOKLYN HEIGHTS",2016-12-16,638999.999999999,2016-12-01
"14852","BROOKLYN HEIGHTS",2016-12-22,650000,2016-12-01
"14853","BROOKLYN HEIGHTS",2016-12-28,5e+05,2016-12-01
"14854","BROOKLYN HEIGHTS",2017-02-16,555000,2017-02-01
"14855","BROOKLYN HEIGHTS",2017-04-25,750000,2017-04-01
"14856","BROOKLYN HEIGHTS",2017-05-01,900000.000000001,2017-05-01
"14857","BROOKLYN HEIGHTS",2017-06-29,1300000,2017-06-01
"14858","BROOKLYN HEIGHTS",2017-06-13,785000,2017-06-01
"14859","BROOKLYN HEIGHTS",2017-07-13,1300000,2017-07-01
"14860","BROOKLYN HEIGHTS",2017-07-12,1060000,2017-07-01
"14861","BROOKLYN HEIGHTS",2017-07-27,504999.999999999,2017-07-01
"14862","BROOKLYN HEIGHTS",2017-08-09,7e+05,2017-08-01
"14863","BROOKLYN HEIGHTS",2016-10-17,675000.000000001,2016-10-01
"14864","BROOKLYN HEIGHTS",2017-04-13,420000,2017-04-01
"14865","BROOKLYN HEIGHTS",2016-10-07,350000,2016-10-01
"14866","BROOKLYN HEIGHTS",2017-03-23,425000,2017-03-01
"14867","BROOKLYN HEIGHTS",2017-05-24,1771000,2017-05-01
"14868","BROOKLYN HEIGHTS",2016-09-09,865328,2016-09-01
"14869","BROOKLYN HEIGHTS",2017-06-13,362000,2017-06-01
"14870","BROOKLYN HEIGHTS",2016-09-29,1568000,2016-09-01
"14871","BROOKLYN HEIGHTS",2016-09-16,375000,2016-09-01
"14872","BROOKLYN HEIGHTS",2016-09-12,1300000,2016-09-01
"14873","BROOKLYN HEIGHTS",2016-11-22,1045000,2016-11-01
"14874","BROOKLYN HEIGHTS",2016-12-12,425000,2016-12-01
"14875","BROOKLYN HEIGHTS",2017-01-17,425000,2017-01-01
"14876","BROOKLYN HEIGHTS",2017-02-28,745000,2017-02-01
"14877","BROOKLYN HEIGHTS",2017-03-03,790000.000000001,2017-03-01
"14878","BROOKLYN HEIGHTS",2017-03-17,1160000,2017-03-01
"14879","BROOKLYN HEIGHTS",2017-03-16,750000,2017-03-01
"14880","BROOKLYN HEIGHTS",2017-05-10,450000,2017-05-01
"14881","BROOKLYN HEIGHTS",2017-07-11,682227,2017-07-01
"14882","BROOKLYN HEIGHTS",2017-07-11,669999.999999999,2017-07-01
"14883","BROOKLYN HEIGHTS",2017-05-30,1330000,2017-05-01
"14884","BROOKLYN HEIGHTS",2016-11-22,1250000,2016-11-01
"14885","BROOKLYN HEIGHTS",2017-08-09,1725000,2017-08-01
"14886","BROOKLYN HEIGHTS",2017-01-19,820000,2017-01-01
"14887","BROOKLYN HEIGHTS",2017-03-28,410000,2017-03-01
"14888","BROOKLYN HEIGHTS",2017-04-18,4e+05,2017-04-01
"14889","BROOKLYN HEIGHTS",2017-06-13,408465,2017-06-01
"14890","BROOKLYN HEIGHTS",2017-07-11,900000.000000001,2017-07-01
"14891","BROOKLYN HEIGHTS",2016-12-21,320000,2016-12-01
"14892","BROOKLYN HEIGHTS",2017-02-15,4e+05,2017-02-01
"14893","BROOKLYN HEIGHTS",2017-01-20,1700000,2017-01-01
"14894","BROOKLYN HEIGHTS",2017-07-31,1215000,2017-07-01
"14895","BROOKLYN HEIGHTS",2017-06-06,889999.999999999,2017-06-01
"14896","BROOKLYN HEIGHTS",2016-10-04,845000.000000001,2016-10-01
"14897","BROOKLYN HEIGHTS",2017-04-27,815000,2017-04-01
"14898","BROOKLYN HEIGHTS",2017-05-25,515000,2017-05-01
"14899","BROOKLYN HEIGHTS",2017-06-20,850000,2017-06-01
"14900","BROOKLYN HEIGHTS",2017-04-03,859999.999999999,2017-04-01
"14901","BROOKLYN HEIGHTS",2016-09-15,370000,2016-09-01
"14902","BROOKLYN HEIGHTS",2016-11-01,859999.999999999,2016-11-01
"14903","BROOKLYN HEIGHTS",2017-03-29,589999.999999999,2017-03-01
"14904","BROOKLYN HEIGHTS",2017-05-03,550000,2017-05-01
"14905","BROOKLYN HEIGHTS",2016-10-07,369000,2016-10-01
"14906","BROOKLYN HEIGHTS",2017-05-16,549000.000000001,2017-05-01
"14907","BROOKLYN HEIGHTS",2017-05-24,378500,2017-05-01
"14908","BROOKLYN HEIGHTS",2017-08-01,6e+05,2017-08-01
"14909","BROOKLYN HEIGHTS",2016-10-12,1113000,2016-10-01
"14910","BROOKLYN HEIGHTS",2016-12-09,465000,2016-12-01
"14911","BROOKLYN HEIGHTS",2016-12-08,450000,2016-12-01
"14912","BROOKLYN HEIGHTS",2016-12-15,570000,2016-12-01
"14913","BROOKLYN HEIGHTS",2017-02-08,645000,2017-02-01
"14914","BROOKLYN HEIGHTS",2017-06-14,879000,2017-06-01
"14915","BROOKLYN HEIGHTS",2016-12-15,850000,2016-12-01
"14916","BROOKLYN HEIGHTS",2016-12-21,450000,2016-12-01
"14917","BROOKLYN HEIGHTS",2017-01-30,775000,2017-01-01
"14918","BROOKLYN HEIGHTS",2017-05-22,975000,2017-05-01
"14919","BROOKLYN HEIGHTS",2017-07-25,510000,2017-07-01
"14920","BROOKLYN HEIGHTS",2017-06-14,1550000,2017-06-01
"14921","BROOKLYN HEIGHTS",2017-08-14,1500000,2017-08-01
"14922","BROOKLYN HEIGHTS",2016-10-17,1150000,2016-10-01
"14923","BROOKLYN HEIGHTS",2017-02-14,1800000,2017-02-01
"14924","BROOKLYN HEIGHTS",2017-01-26,651000,2017-01-01
"14925","BROOKLYN HEIGHTS",2017-07-19,570000,2017-07-01
"14926","BROOKLYN HEIGHTS",2016-11-16,557000.000000001,2016-11-01
"14927","BROOKLYN HEIGHTS",2017-06-23,490000,2017-06-01
"14928","BROOKLYN HEIGHTS",2016-09-02,1104901,2016-09-01
"14929","BROOKLYN HEIGHTS",2016-09-13,560000,2016-09-01
"14930","BROOKLYN HEIGHTS",2017-05-18,1225000,2017-05-01
"14931","BROOKLYN HEIGHTS",2017-06-28,619999.999999999,2017-06-01
"14932","BROOKLYN HEIGHTS",2017-07-11,589999.999999999,2017-07-01
"14933","BROOKLYN HEIGHTS",2017-08-03,864999.999999999,2017-08-01
"14934","BROOKLYN HEIGHTS",2017-08-03,688000,2017-08-01
"14935","BROOKLYN HEIGHTS",2016-10-12,830000,2016-10-01
"14936","BROOKLYN HEIGHTS",2017-04-05,905000,2017-04-01
"14937","BROOKLYN HEIGHTS",2016-09-21,899000,2016-09-01
"14938","BROOKLYN HEIGHTS",2016-09-30,325000,2016-09-01
"14939","BROOKLYN HEIGHTS",2016-11-04,337000,2016-11-01
"14940","BROOKLYN HEIGHTS",2017-02-02,405000,2017-02-01
"14941","BROOKLYN HEIGHTS",2017-02-08,699000,2017-02-01
"14942","BROOKLYN HEIGHTS",2017-04-11,385000,2017-04-01
"14943","BROOKLYN HEIGHTS",2017-05-30,419000,2017-05-01
"14944","BROOKLYN HEIGHTS",2017-06-14,735000,2017-06-01
"14945","BROOKLYN HEIGHTS",2017-01-13,1430000,2017-01-01
"14946","BROOKLYN HEIGHTS",2017-07-26,1299000,2017-07-01
"14947","BROOKLYN HEIGHTS",2017-05-02,1175000,2017-05-01
"14948","BROOKLYN HEIGHTS",2017-05-10,6e+05,2017-05-01
"14949","BROOKLYN HEIGHTS",2017-06-28,651000,2017-06-01
"14950","BROOKLYN HEIGHTS",2017-03-21,705000,2017-03-01
"14951","BROOKLYN HEIGHTS",2017-06-27,730000,2017-06-01
"14952","BROOKLYN HEIGHTS",2016-09-12,285000,2016-09-01
"14953","BROOKLYN HEIGHTS",2016-10-05,2e+05,2016-10-01
"14954","BROOKLYN HEIGHTS",2016-10-17,375000,2016-10-01
"14955","BROOKLYN HEIGHTS",2017-01-25,330000,2017-01-01
"14956","BROOKLYN HEIGHTS",2017-03-15,3e+05,2017-03-01
"14957","BROOKLYN HEIGHTS",2017-07-26,290000,2017-07-01
"14958","BROOKLYN HEIGHTS",2017-03-29,993200,2017-03-01
"14959","BROOKLYN HEIGHTS",2017-02-03,770000.000000001,2017-02-01
"14960","BROOKLYN HEIGHTS",2017-03-21,799000,2017-03-01
"14961","BROOKLYN HEIGHTS",2017-07-13,800001,2017-07-01
"14962","BROOKLYN HEIGHTS",2016-09-13,745000,2016-09-01
"14963","BROOKLYN HEIGHTS",2017-06-22,799280.000000001,2017-06-01
"14964","BROOKLYN HEIGHTS",2017-01-27,1600000,2017-01-01
"14965","BROOKLYN HEIGHTS",2016-12-19,1850000,2016-12-01
"14966","BROOKLYN HEIGHTS",2016-10-26,1123486,2016-10-01
"14967","BROOKLYN HEIGHTS",2017-02-28,1658067,2017-02-01
"14968","BROOKLYN HEIGHTS",2017-06-29,994999.999999999,2017-06-01
"14969","BROOKLYN HEIGHTS",2017-04-12,1385000,2017-04-01
"14970","BROOKLYN HEIGHTS",2017-05-19,1050000,2017-05-01
"14971","BROOKLYN HEIGHTS",2017-03-27,790000.000000001,2017-03-01
"14972","BROOKLYN HEIGHTS",2016-09-28,760000,2016-09-01
"14973","BROOKLYN HEIGHTS",2017-07-06,895000,2017-07-01
"14974","BROOKLYN HEIGHTS",2016-11-18,740000,2016-11-01
"14975","BROOKLYN HEIGHTS",2017-08-01,994999.999999999,2017-08-01
"14976","BROOKLYN HEIGHTS",2017-02-14,977999.999999999,2017-02-01
"14977","BROOKLYN HEIGHTS",2017-08-04,1420000,2017-08-01
"14978","BROOKLYN HEIGHTS",2017-06-22,1480000,2017-06-01
"14979","BROOKLYN HEIGHTS",2017-05-17,975000,2017-05-01
"14980","BROOKLYN HEIGHTS",2017-05-01,1275000,2017-05-01
"14981","BROOKLYN HEIGHTS",2017-05-03,998999.999999999,2017-05-01
"14982","BROOKLYN HEIGHTS",2017-01-31,1175000,2017-01-01
"14983","BROOKLYN HEIGHTS",2017-06-27,994999.999999999,2017-06-01
"14984","BROOKLYN HEIGHTS",2017-01-06,1370000,2017-01-01
"14985","BROOKLYN HEIGHTS",2017-07-19,1230000,2017-07-01
"14986","BROOKLYN HEIGHTS",2016-12-15,1099999,2016-12-01
"14987","BROOKLYN HEIGHTS",2017-02-27,1660000,2017-02-01
"14988","BROOKLYN HEIGHTS",2016-10-14,719000,2016-10-01
"14989","BROOKLYN HEIGHTS",2017-02-10,950000,2017-02-01
"14990","BROOKLYN HEIGHTS",2016-12-05,499000,2016-12-01
"14991","BROOKLYN HEIGHTS",2017-01-25,961000,2017-01-01
"14992","BROOKLYN HEIGHTS",2016-12-22,1805000,2016-12-01
"14993","BROOKLYN HEIGHTS",2017-07-27,1500000,2017-07-01
"14994","BROOKLYN HEIGHTS",2017-05-01,1065000,2017-05-01
"14995","BROOKLYN HEIGHTS",2016-12-23,625000,2016-12-01
"14996","BROOKLYN HEIGHTS",2017-03-10,615000,2017-03-01
"14997","BROWNSVILLE",2017-07-14,417500,2017-07-01
"14998","BROWNSVILLE",2017-02-24,449000,2017-02-01
"14999","BROWNSVILLE",2017-04-07,280878,2017-04-01
"15000","BROWNSVILLE",2017-02-21,425605,2017-02-01
"15001","BROWNSVILLE",2017-01-20,460000,2017-01-01
"15002","BROWNSVILLE",2016-10-06,390400,2016-10-01
"15003","BROWNSVILLE",2017-01-24,345000,2017-01-01
"15004","BROWNSVILLE",2017-08-24,310000,2017-08-01
"15005","BROWNSVILLE",2017-08-04,473000,2017-08-01
"15006","BROWNSVILLE",2017-03-23,275000,2017-03-01
"15007","BROWNSVILLE",2017-03-02,334000,2017-03-01
"15008","BROWNSVILLE",2017-02-21,440000,2017-02-01
"15009","BROWNSVILLE",2017-02-23,405000,2017-02-01
"15010","BROWNSVILLE",2017-03-23,185000,2017-03-01
"15011","BROWNSVILLE",2017-02-22,435000,2017-02-01
"15012","BROWNSVILLE",2017-05-10,360000,2017-05-01
"15013","BROWNSVILLE",2016-10-14,314000,2016-10-01
"15014","BROWNSVILLE",2017-03-22,460000,2017-03-01
"15015","BROWNSVILLE",2017-05-31,5e+05,2017-05-01
"15016","BROWNSVILLE",2017-03-24,441090,2017-03-01
"15017","BROWNSVILLE",2017-05-10,520000,2017-05-01
"15018","BROWNSVILLE",2017-07-03,170084,2017-07-01
"15019","BROWNSVILLE",2017-05-31,181000,2017-05-01
"15020","BROWNSVILLE",2017-01-04,380000,2017-01-01
"15021","BROWNSVILLE",2016-09-23,415000,2016-09-01
"15022","BROWNSVILLE",2016-09-01,350000,2016-09-01
"15023","BROWNSVILLE",2016-09-21,375000,2016-09-01
"15024","BROWNSVILLE",2017-04-03,415000,2017-04-01
"15025","BROWNSVILLE",2016-09-30,372000,2016-09-01
"15026","BROWNSVILLE",2017-06-20,449000,2017-06-01
"15027","BROWNSVILLE",2016-09-26,284657,2016-09-01
"15028","BROWNSVILLE",2016-12-19,265000,2016-12-01
"15029","BROWNSVILLE",2017-02-06,425000,2017-02-01
"15030","BROWNSVILLE",2017-01-25,190000,2017-01-01
"15031","BROWNSVILLE",2016-10-31,350000,2016-10-01
"15032","BROWNSVILLE",2017-01-10,4e+05,2017-01-01
"15033","BROWNSVILLE",2016-09-14,1175000,2016-09-01
"15034","BROWNSVILLE",2016-12-07,575000,2016-12-01
"15035","BROWNSVILLE",2016-10-14,725000.000000001,2016-10-01
"15036","BROWNSVILLE",2016-11-04,534900,2016-11-01
"15037","BROWNSVILLE",2016-10-05,6e+05,2016-10-01
"15038","BROWNSVILLE",2017-03-17,420000,2017-03-01
"15039","BROWNSVILLE",2016-10-28,189000,2016-10-01
"15040","BROWNSVILLE",2016-10-14,599000,2016-10-01
"15041","BROWNSVILLE",2017-05-05,425000,2017-05-01
"15042","BROWNSVILLE",2017-03-01,286000,2017-03-01
"15043","BROWNSVILLE",2016-09-01,680000,2016-09-01
"15044","BROWNSVILLE",2016-09-08,609000,2016-09-01
"15045","BROWNSVILLE",2016-12-15,675000.000000001,2016-12-01
"15046","BROWNSVILLE",2017-01-19,545000,2017-01-01
"15047","BROWNSVILLE",2017-03-28,304200,2017-03-01
"15048","BROWNSVILLE",2016-12-21,265200,2016-12-01
"15049","BROWNSVILLE",2017-03-02,790000.000000001,2017-03-01
"15050","BROWNSVILLE",2017-03-27,390000,2017-03-01
"15051","BROWNSVILLE",2017-03-02,355000,2017-03-01
"15052","BROWNSVILLE",2017-05-23,3e+05,2017-05-01
"15053","BROWNSVILLE",2016-10-26,411000,2016-10-01
"15054","BROWNSVILLE",2016-09-09,452736,2016-09-01
"15055","BROWNSVILLE",2017-01-04,658000,2017-01-01
"15056","BROWNSVILLE",2017-03-17,540000,2017-03-01
"15057","BROWNSVILLE",2016-10-27,565000,2016-10-01
"15058","BROWNSVILLE",2017-05-30,450000,2017-05-01
"15059","BROWNSVILLE",2017-04-10,715000.000000001,2017-04-01
"15060","BROWNSVILLE",2016-11-30,165100,2016-11-01
"15061","BROWNSVILLE",2017-05-19,710000,2017-05-01
"15062","BROWNSVILLE",2016-12-19,418100,2016-12-01
"15063","BROWNSVILLE",2017-03-29,475000,2017-03-01
"15064","BROWNSVILLE",2017-07-03,361000,2017-07-01
"15065","BROWNSVILLE",2017-07-03,302478,2017-07-01
"15066","BROWNSVILLE",2017-02-02,215000,2017-02-01
"15067","BROWNSVILLE",2017-06-21,250000,2017-06-01
"15068","BROWNSVILLE",2017-05-26,650000,2017-05-01
"15069","BROWNSVILLE",2017-02-15,599000,2017-02-01
"15070","BROWNSVILLE",2016-10-19,515750,2016-10-01
"15071","BROWNSVILLE",2017-01-20,550000,2017-01-01
"15072","BROWNSVILLE",2017-06-29,395000,2017-06-01
"15073","BROWNSVILLE",2017-04-05,550000,2017-04-01
"15074","BROWNSVILLE",2017-05-15,749000,2017-05-01
"15075","BROWNSVILLE",2016-11-09,4e+05,2016-11-01
"15076","BROWNSVILLE",2017-04-07,370000,2017-04-01
"15077","BROWNSVILLE",2017-02-02,550000,2017-02-01
"15078","BROWNSVILLE",2017-06-23,504999.999999999,2017-06-01
"15079","BROWNSVILLE",2017-01-05,4e+05,2017-01-01
"15080","BROWNSVILLE",2016-11-30,415000,2016-11-01
"15081","BROWNSVILLE",2017-01-06,469090,2017-01-01
"15082","BROWNSVILLE",2017-06-05,370000,2017-06-01
"15083","BROWNSVILLE",2016-12-28,752752.000000001,2016-12-01
"15084","BROWNSVILLE",2017-03-27,760000,2017-03-01
"15085","BROWNSVILLE",2017-02-27,6e+05,2017-02-01
"15086","BROWNSVILLE",2017-05-24,719999.999999999,2017-05-01
"15087","BROWNSVILLE",2017-02-16,775000,2017-02-01
"15088","BROWNSVILLE",2017-08-23,580000,2017-08-01
"15089","BROWNSVILLE",2017-06-27,757499.999999999,2017-06-01
"15090","BROWNSVILLE",2016-11-30,580000,2016-11-01
"15091","BROWNSVILLE",2017-05-11,650000,2017-05-01
"15092","BROWNSVILLE",2017-02-13,3e+05,2017-02-01
"15093","BROWNSVILLE",2017-03-17,680000,2017-03-01
"15094","BUSH TERMINAL",2016-09-09,1107500,2016-09-01
"15095","BUSH TERMINAL",2017-04-07,838000,2017-04-01
"15096","BUSH TERMINAL",2016-11-01,1025000,2016-11-01
"15097","BUSH TERMINAL",2016-09-16,950000,2016-09-01
"15098","BUSH TERMINAL",2017-02-27,7e+05,2017-02-01
"15099","BUSH TERMINAL",2016-09-26,1175000,2016-09-01
"15100","BUSH TERMINAL",2016-09-09,998999.999999999,2016-09-01
"15101","BUSH TERMINAL",2017-01-30,719999.999999999,2017-01-01
"15102","BUSH TERMINAL",2017-03-13,750000,2017-03-01
"15103","BUSH TERMINAL",2016-11-01,879999.999999999,2016-11-01
"15104","BUSH TERMINAL",2017-04-03,730000,2017-04-01
"15105","BUSH TERMINAL",2017-06-13,915000,2017-06-01
"15106","BUSH TERMINAL",2016-12-09,989999.999999999,2016-12-01
"15107","BUSH TERMINAL",2016-09-22,927000,2016-09-01
"15108","BUSH TERMINAL",2016-12-23,506000,2016-12-01
"15109","BUSH TERMINAL",2017-02-23,480000,2017-02-01
"15110","BUSH TERMINAL",2017-03-02,344760,2017-03-01
"15111","BUSH TERMINAL",2017-03-08,283920,2017-03-01
"15112","BUSH TERMINAL",2017-03-08,273780,2017-03-01
"15113","BUSH TERMINAL",2017-05-22,304200,2017-05-01
"15114","BUSH TERMINAL",2017-03-10,288990,2017-03-01
"15115","BUSH TERMINAL",2017-06-09,294060,2017-06-01
"15116","BUSHWICK",2016-09-27,1290000,2016-09-01
"15117","BUSHWICK",2017-08-15,795000,2017-08-01
"15118","BUSHWICK",2017-06-06,1200000,2017-06-01
"15119","BUSHWICK",2016-12-05,340000,2016-12-01
"15120","BUSHWICK",2016-12-26,1225000,2016-12-01
"15121","BUSHWICK",2016-11-28,850000,2016-11-01
"15122","BUSHWICK",2016-09-28,775000,2016-09-01
"15123","BUSHWICK",2016-12-02,1215000,2016-12-01
"15124","BUSHWICK",2017-05-26,730000,2017-05-01
"15125","BUSHWICK",2016-11-17,180000,2016-11-01
"15126","BUSHWICK",2016-12-29,1060000,2016-12-01
"15127","BUSHWICK",2017-02-14,950000,2017-02-01
"15128","BUSHWICK",2017-07-31,850000,2017-07-01
"15129","BUSHWICK",2017-04-06,975000,2017-04-01
"15130","BUSHWICK",2017-07-18,1470000,2017-07-01
"15131","BUSHWICK",2017-04-12,6e+05,2017-04-01
"15132","BUSHWICK",2016-10-31,928500,2016-10-01
"15133","BUSHWICK",2017-03-02,4e+05,2017-03-01
"15134","BUSHWICK",2017-07-07,705000,2017-07-01
"15135","BUSHWICK",2016-10-05,1175000,2016-10-01
"15136","BUSHWICK",2017-02-15,1850000,2017-02-01
"15137","BUSHWICK",2016-12-16,730937,2016-12-01
"15138","BUSHWICK",2017-01-11,3e+05,2017-01-01
"15139","BUSHWICK",2017-07-25,830000,2017-07-01
"15140","BUSHWICK",2017-03-28,1249000,2017-03-01
"15141","BUSHWICK",2016-12-21,881020,2016-12-01
"15142","BUSHWICK",2016-10-19,999950.000000001,2016-10-01
"15143","BUSHWICK",2016-12-22,1375000,2016-12-01
"15144","BUSHWICK",2017-06-30,900000.000000001,2017-06-01
"15145","BUSHWICK",2017-07-27,502000,2017-07-01
"15146","BUSHWICK",2017-02-22,950000,2017-02-01
"15147","BUSHWICK",2016-12-14,1200000,2016-12-01
"15148","BUSHWICK",2016-11-04,850000,2016-11-01
"15149","BUSHWICK",2016-10-11,1300000,2016-10-01
"15150","BUSHWICK",2016-12-23,1300000,2016-12-01
"15151","BUSHWICK",2017-06-29,780000.000000001,2017-06-01
"15152","BUSHWICK",2017-04-26,7e+05,2017-04-01
"15153","BUSHWICK",2017-06-22,1300000,2017-06-01
"15154","BUSHWICK",2016-09-02,941175.999999999,2016-09-01
"15155","BUSHWICK",2017-04-18,250010,2017-04-01
"15156","BUSHWICK",2016-10-10,250010,2016-10-01
"15157","BUSHWICK",2017-08-10,928999.999999999,2017-08-01
"15158","BUSHWICK",2016-09-22,795000,2016-09-01
"15159","BUSHWICK",2016-10-05,750000,2016-10-01
"15160","BUSHWICK",2017-01-24,1425000,2017-01-01
"15161","BUSHWICK",2017-05-11,1299000,2017-05-01
"15162","BUSHWICK",2017-07-19,1250000,2017-07-01
"15163","BUSHWICK",2017-04-27,307821,2017-04-01
"15164","BUSHWICK",2016-10-27,1200000,2016-10-01
"15165","BUSHWICK",2017-03-02,1078500,2017-03-01
"15166","BUSHWICK",2016-12-22,6e+05,2016-12-01
"15167","BUSHWICK",2017-01-11,8e+05,2017-01-01
"15168","BUSHWICK",2017-01-06,900000.000000001,2017-01-01
"15169","BUSHWICK",2017-04-19,1200000,2017-04-01
"15170","BUSHWICK",2017-05-18,1380000,2017-05-01
"15171","BUSHWICK",2017-06-12,950000,2017-06-01
"15172","BUSHWICK",2017-07-25,910000.000000001,2017-07-01
"15173","BUSHWICK",2017-05-03,1400000,2017-05-01
"15174","BUSHWICK",2017-05-30,7e+05,2017-05-01
"15175","BUSHWICK",2017-07-12,1420000,2017-07-01
"15176","BUSHWICK",2017-07-11,780000.000000001,2017-07-01
"15177","BUSHWICK",2016-12-30,910000.000000001,2016-12-01
"15178","BUSHWICK",2017-04-10,900000.000000001,2017-04-01
"15179","BUSHWICK",2016-09-21,780000.000000001,2016-09-01
"15180","BUSHWICK",2017-01-19,869999.999999999,2017-01-01
"15181","BUSHWICK",2017-01-17,884999.999999999,2017-01-01
"15182","BUSHWICK",2017-06-06,950000,2017-06-01
"15183","BUSHWICK",2016-10-27,780000.000000001,2016-10-01
"15184","BUSHWICK",2016-10-06,950000,2016-10-01
"15185","BUSHWICK",2017-06-15,7e+05,2017-06-01
"15186","BUSHWICK",2016-12-22,925000,2016-12-01
"15187","BUSHWICK",2017-02-09,480000,2017-02-01
"15188","BUSHWICK",2017-06-13,950000,2017-06-01
"15189","BUSHWICK",2017-04-06,998999.999999999,2017-04-01
"15190","BUSHWICK",2017-06-09,8e+05,2017-06-01
"15191","BUSHWICK",2017-02-23,750000,2017-02-01
"15192","BUSHWICK",2016-11-25,415000,2016-11-01
"15193","BUSHWICK",2017-06-27,630000.000000001,2017-06-01
"15194","BUSHWICK",2017-03-16,875000,2017-03-01
"15195","BUSHWICK",2016-09-12,1500000,2016-09-01
"15196","BUSHWICK",2017-08-03,999999,2017-08-01
"15197","BUSHWICK",2017-05-30,1370000,2017-05-01
"15198","BUSHWICK",2017-05-04,1290000,2017-05-01
"15199","BUSHWICK",2016-11-08,764999.999999999,2016-11-01
"15200","BUSHWICK",2016-10-20,1140500,2016-10-01
"15201","BUSHWICK",2017-05-24,1075000,2017-05-01
"15202","BUSHWICK",2017-01-09,180000,2017-01-01
"15203","BUSHWICK",2016-11-15,994450,2016-11-01
"15204","BUSHWICK",2016-11-04,965000,2016-11-01
"15205","BUSHWICK",2017-06-05,1325000,2017-06-01
"15206","BUSHWICK",2016-11-17,1237500,2016-11-01
"15207","BUSHWICK",2017-05-09,900000.000000001,2017-05-01
"15208","BUSHWICK",2016-10-21,825000.000000001,2016-10-01
"15209","BUSHWICK",2017-05-08,721599.999999999,2017-05-01
"15210","BUSHWICK",2017-03-06,984000.000000001,2017-03-01
"15211","BUSHWICK",2017-02-13,850000,2017-02-01
"15212","BUSHWICK",2017-02-02,999999,2017-02-01
"15213","BUSHWICK",2017-04-27,340000,2017-04-01
"15214","BUSHWICK",2017-03-16,1340000,2017-03-01
"15215","BUSHWICK",2016-10-21,1380000,2016-10-01
"15216","BUSHWICK",2016-12-22,680000,2016-12-01
"15217","BUSHWICK",2017-01-26,925000,2017-01-01
"15218","BUSHWICK",2016-10-27,965000,2016-10-01
"15219","BUSHWICK",2017-01-11,660000,2017-01-01
"15220","BUSHWICK",2017-08-07,850000,2017-08-01
"15221","BUSHWICK",2017-01-17,743322.000000001,2017-01-01
"15222","BUSHWICK",2016-10-19,1463352,2016-10-01
"15223","BUSHWICK",2017-01-24,855255,2017-01-01
"15224","BUSHWICK",2017-04-06,853053,2017-04-01
"15225","BUSHWICK",2017-06-05,475000,2017-06-01
"15226","BUSHWICK",2017-02-16,1350000,2017-02-01
"15227","BUSHWICK",2016-09-26,879999.999999999,2016-09-01
"15228","BUSHWICK",2017-03-01,550000,2017-03-01
"15229","BUSHWICK",2017-01-11,456300,2017-01-01
"15230","BUSHWICK",2017-02-14,8e+05,2017-02-01
"15231","BUSHWICK",2017-06-22,894595,2017-06-01
